ticker,name,sic_code,sic_description,market,primary_exchange,market_cap,total_employees,list_date,description
OXY,Occidental Petroleum Corporation,1311,CRUDE PETROLEUM & NATURAL GAS,stocks,XNYS,42553896996.72,13323.0,1972-06-01,"Occidental Petroleum is an independent exploration and production company with operations in the United States, Latin America, and the Middle East. At the end of 2023, the company reported net proved ..."
PCG,PG&E Corporation,4931,ELECTRIC & OTHER SERVICES COMBINED,stocks,XNYS,32042247489.54,28400.0,1947-06-06,"PG&E is a holding company whose main subsidiary is Pacific Gas and Electric, a regulated utility operating in Central and Northern California that serves 5.3 million electricity customers and 4.6 mill..."
PEG,Public Service Enterprise Group Incorporated,4931,ELECTRIC & OTHER SERVICES COMBINED,stocks,XNYS,39765143447.9,26094.0,1972-06-01,"Public Service Enterprise Group is the holding company for a regulated utility (PSE&G) and PSEG Power, which owns all or a share of three nuclear plans and clean energy projects. PSE&G provides regula..."
PFE,Pfizer Inc.,2834,PHARMACEUTICAL PREPARATIONS,stocks,XNYS,136278213120.39,81000.0,1951-06-22,"Pfizer is one of the world's largest pharmaceutical firms, with annual sales close to $50 billion (excluding covid-19-related product sales). While it historically sold many types of healthcare produc..."
PG,Procter & Gamble Company,2840,"SOAP, DETERGENTS, CLEANG PREPARATIONS, PERFUMES, COSMETICS",stocks,XNYS,381128753047.04,108000.0,1950-03-22,"Since its founding in 1837, Procter & Gamble has become one of the world's largest consumer product manufacturers, with annual sales approaching $85 billion. It operates with a lineup of leading brand..."
PGR,Progressive Corporation,6331,"FIRE, MARINE & CASUALTY INSURANCE",stocks,XNYS,159048336582.33,66300.0,1972-06-01,Progressive underwrites private and commercial auto insurance and specialty lines; it has almost 24 million personal auto policies in force and is one of the largest auto insurers in the United States...
PH,Parker-Hannifin Corporation,3490,MISCELLANEOUS FABRICATED METAL PRODUCTS,stocks,XNYS,85595929319.52,61120.0,1964-12-09,"Parker Hannifin started out in 1917 as Parker Appliance, selling pneumatic brakes. Through the acquisition of branded components, the firm has expanded into aerospace engines, agricultural and constru..."
PKG,Packaging Corp of America,2650,PAPERBOARD CONTAINERS & BOXES,stocks,XNYS,17689168986.36,15400.0,2000-01-28,Packaging Corp. of America is the third-largest containerboard and corrugated packaging manufacturer in the United States. It produces over 5 million tons of containerboard annually. The company's sha...
PLD,"PROLOGIS, INC.",6798,REAL ESTATE INVESTMENT TRUSTS,stocks,XNYS,101078979180.0,2703.0,1997-11-21,"Prologis was formed by the June 2011 merger of AMB Property and Prologis Trust. The company develops, acquires, and operates around 1.3 billion square feet of high-quality industrial and logistics fac..."
PM,Philip Morris International Inc.,2111,CIGARETTES,stocks,XNYS,281153698584.66,83100.0,2008-03-31,"Created from the international operations of Altria in 2008, Philip Morris International sells cigarettes and reduced-risk products, including heatsticks, vapes, and oral nicotine offerings primarily ..."
PNC,PNC Financial Services Group,6021,NATIONAL COMMERCIAL BANKS,stocks,XNYS,70703647188.66,55184.0,1975-02-18,"PNC Financial Services Group is a diversified financial services company offering retail banking, corporate and institutional banking, asset management, and residential mortgage banking across the Uni..."
PNW,Pinnacle West Capital Corporation,4911,ELECTRIC SERVICES,stocks,XNYS,10675465394.69,6403.0,1972-06-01,"Pinnacle West is a holding company whose principal subsidiary is Arizona Public Service, a vertically integrated electric utility that serves 1.4 million customers across a 35,000-square-mile territor..."
PPL,PPL Corporation,4911,ELECTRIC SERVICES,stocks,XNYS,25075831895.04,6653.0,1948-09-17,"PPL is a holding company of regulated utilities in Pennsylvania, Kentucky, and Rhode Island. The Pennsylvania regulated delivery and transmission segment distributes electricity to customers in centra..."
PRU,"Prudential Financial, Inc.",6311,LIFE INSURANCE,stocks,XNYS,37460988782.36,38196.0,2001-12-13,"Prudential Financial is a large, diversified insurance company offering annuities, life insurance, retirement plan services, and asset-management products. While it operates in a number of countries, ..."
PSA,Public Storage,6798,REAL ESTATE INVESTMENT TRUSTS,stocks,XNYS,53082016067.52,5900.0,1980-11-18,"Public Storage is the largest owner of self-storage facilities in the US, with more than 3,300 self-storage facilities in 40 states and approximately 245 million square feet of rentable space. Through..."
PSX,PHILLIPS 66,2911,PETROLEUM REFINING,stocks,XNYS,47303463796.2,13200.0,2012-04-12,"Phillips 66 is an independent refiner that owns or holds interest in 11 refineries with a total crude throughput capacity of 1.8 million barrels per day, or mmb/d, at the end of 2024. The midstream se..."
RF,Regions Financial Corp.,6021,NATIONAL COMMERCIAL BANKS,stocks,XNYS,19857367101.86,19541.0,1981-11-01,"Regions Financial is a regional bank based in Alabama, with branches primarily in the Southeastern and Midwestern United States. Regions primarily provides traditional commercial and retail banking an..."
ROK,"Rockwell Automation, Inc.",3829,"MEASURING & CONTROLLING DEVICES, NEC",stocks,XNYS,36559587368.850006,27000.0,1956-08-29,"With roots tracing back to the early 1900s, Rockwell Automation is the successor to Rockwell International, which spun off its avionics segment in 2001. It is a pure-play industrial automation company..."
RSG,Republic Services Inc.,4953,REFUSE SYSTEMS,stocks,XNYS,77936755042.2,42000.0,1998-07-01,"Republic Services is the second-largest integrated provider of traditional solid waste services in the United States, operating roughly 207 active landfills and 246 transfer stations. The company serv..."
RTX,RTX Corporation,3724,AIRCRAFT ENGINES & ENGINE PARTS,stocks,XNYS,188342762494.59998,186000.0,1951-05-25,"RTX is an aerospace and defense manufacturer formed from the merger of United Technologies and Raytheon, with roughly equal exposure as a supplier to commercial aerospace and to the defense market acr..."
SCHW,The Charles Schwab Corporation,6211,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES",stocks,XNYS,160274957484.43,32100.0,1987-09-30,"Charles Schwab is one of the largest retail-oriented financial services companies in the US, with $10.1 trillion in client assets across its brokerage, banking, asset-management, custody, financial ad..."
SEE,Sealed Air Corp.,2820,"PLASTIC MATERIAL, SYNTH RESIN/RUBBER, CELLULOS (NO GLASS)",stocks,XNYS,4845406366.8,16400.0,1979-05-31,"Sealed Air is organized via two reporting segments. Food includes food packaging products like Cryovac, Darfresh, and OptiDure aimed primarily at meats. Protective includes Sealed Air's Bubble Wrap, I..."
SHW,The Sherwin-Williams Company,5200,"RETAIL-BUILDING MATERIALS, HARDWARE, GARDEN SUPPLY",stocks,XNYS,89702478326.9,63890.0,1964-02-11,"Sherwin-Williams is the largest provider of architectural paint in the United States. The company has over 5,000 stores and sells premium paint at higher price points than most competitors. Sherwin-Wi..."
SJM,The J.M. Smucker Company,2033,"CANNED, FRUITS, VEG, PRESERVES, JAMS & JELLIES",stocks,XNYS,11902699058.849998,9000.0,1994-10-31,"J.M. Smucker is a packaged food company that primarily sells through the US retail channel (73% of fiscal 2025 revenue came through its retail pet foods, coffee, and frozen handheld/spreads segments),..."
SLB,Schlumberger Limited,1389,"OIL & GAS FIELD SERVICES, NEC",stocks,XNYS,46094811634.479996,110000.0,1962-02-02,"SLB is the world's premier oilfield-services company as measured by market share. While the industry is mostly fragmented, SLB holds the first or second competitive position in many of the differentia..."
SO,The Southern Company,4911,ELECTRIC SERVICES,stocks,XNYS,97367137140.0,28600.0,1949-10-04,Southern is one of the largest utilities in the US. The company serves 9 million customers with vertically integrated electric utilities in three states and natural gas distribution utilities in four ...
SPG,"Simon Property Group, Inc.",6798,REAL ESTATE INVESTMENT TRUSTS,stocks,XNYS,52365104756.38,3000.0,1993-12-14,"Simon Property Group is the largest retail real estate investment trust in the United States. Its portfolio includes an interest in 232 properties: 134 traditional malls, 73 premium outlets, 14 Mills ..."
SPGI,S&P Global Inc.,7320,"SERVICES-CONSUMER CREDIT REPORTING, COLLECTION AGENCIES",stocks,XNYS,157941634275.0,42350.0,1929-02-14,S&P Global provides data and benchmarks to capital and commodity market participants. Its ratings business is the largest credit rating agency in the world and S&P's largest segment by profitability. ...
SRE,Sempra,4932,GAS & OTHER SERVICES COMBINED,stocks,XNYS,48710605682.2,16773.0,1972-06-01,"Sempra Energy serves one of the largest utility customer bases in the United States. It distributes natural gas and electricity in Southern California and owns 80% of Oncor, a transmission and distrib..."
STT,State Street Corporation,6022,STATE COMMERCIAL BANKS,stocks,XNYS,28193054162.32,52711.0,1975-02-18,"State Street is a leading provider of financial services, including investment servicing, investment management, and investment research and trading. With approximately $47 trillion in assets under cu..."
SYK,Stryker Corporation,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,stocks,XNYS,146093984592.19998,53000.0,1979-05-02,"Stryker designs, manufactures, and markets an array of medical equipment, instruments, consumable supplies, and implantable devices. The product portfolio includes hip and knee replacements, extremiti..."
T,AT&T Inc.,4813,TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE),stocks,XNYS,200469476679.08,140990.0,1946-11-01,"The wireless business contributes nearly 70% of AT&T's revenue. The firm is the third-largest US wireless carrier, connecting 73 million postpaid and 17 million prepaid phone customers. Fixed-line ent..."
TFC,Truist Financial Corporation,6021,NATIONAL COMMERCIAL BANKS,stocks,XNYS,52970850972.450005,38335.0,1973-01-02,"Based in Charlotte, North Carolina, Truist is the combination of BB&T and SunTrust. Truist is a regional bank with a presence primarily in the Southeastern United States. In addition to commercial ban..."
TJX,"TJX Companies, Inc. (The)",5651,RETAIL-FAMILY CLOTHING STORES,stocks,XNYS,140958034092.4,364000.0,1965-11-17,"TJX Companies is the leading off-price retailer of apparel, accessories, and home merchandise in the United States. The firm leverages its more than 20,000 global vendor relationships to procure and s..."
TMO,"Thermo Fisher Scientific, Inc.",3829,"MEASURING & CONTROLLING DEVICES, NEC",stocks,XNYS,154217587869.36,125000.0,1972-06-01,"Thermo Fisher Scientific sells scientific instruments and laboratory equipment, diagnostics consumables, and life science reagents. The firm operates through four segments as of year end-2024 (revenue..."
TRV,"The Travelers Companies, Inc.",6331,"FIRE, MARINE & CASUALTY INSURANCE",stocks,XNYS,60670589515.079994,34000.0,1975-02-18,Travelers offers a broad product range and participates in both commercial and personal insurance lines. Its commercial operations offer a variety of coverage types for companies of any size but conce...
TYL,"Tyler Technologies, Inc.",7372,SERVICES-PREPACKAGED SOFTWARE,stocks,XNYS,25018987682.82,7462.0,1969-03-24,"Tyler Technologies provides a full suite of software solutions and services that address the needs of cities, counties, schools, courts and other local government entities. The company's three core pr..."
UDR,"UDR, Inc.",6798,REAL ESTATE INVESTMENT TRUSTS,stocks,XNYS,13742151360.24,1410.0,1973-01-02,"UDR Inc is a real estate investment trust that owns, operates, acquires, renovates, develops, redevelops, disposes of, and manages multifamily apartment communities in targeted markets located in the ..."
UNH,UNITEDHEALTH GROUP INCORPORATED (Delaware),6324,HOSPITAL & MEDICAL SERVICE PLANS,stocks,XNYS,275035910306.79,400000.0,1984-10-17,"UnitedHealth Group is one of the largest private health insurers and provides medical benefits to about 51 million members globally, including 1 million outside the US as of December 2024. As a leader..."
UNP,Union Pacific Corp.,4011,"RAILROADS, LINE-HAUL OPERATING",stocks,XNYS,133918183225.4,30146.0,1969-06-20,"Omaha, Nebraska-based Union Pacific is the largest public railroad in North America. Operating on more than 30,000 miles of track in the western two thirds of the US, Union Pacific generated $24 billi..."
UPS,"United Parcel Service, Inc. Class B",4210,TRUCKING & COURIER SERVICES (NO AIR),stocks,XNYS,84095490113.86,329200.0,1999-11-10,"As the world's largest parcel delivery company, UPS manages a massive fleet of more than 500 planes and 100,000 vehicles, along with many hundreds of sorting facilities, to deliver an average of about..."
USB,U.S. Bancorp,6021,NATIONAL COMMERCIAL BANKS,stocks,XNYS,69908697649.20999,70263.0,1973-01-02,"With assets of around $680 billion, U.S. Bancorp is one of the largest regional banks in the US with its footprint in 26 states. The bank's branch network is mostly in midwestern and western markets. ..."
V,VISA Inc.,7389,"SERVICES-BUSINESS SERVICES, NEC",stocks,XNYS,702400959541.26,31600.0,2008-03-19,"Visa is the largest payment processor in the world. In fiscal 2024, it processed almost $16 trillion in total volume. Visa operates in over 200 countries and processes transactions in over 160 currenc..."
VLO,Valero Energy Corporation,2911,PETROLEUM REFINING,stocks,XNYS,40171817079.46,9922.0,1997-08-01,"Valero Energy is one of the largest independent refiners in the United States. It operates 15 refineries, with a total throughput capacity of 3.2 million barrels a day in the US, Canada, and the Unite..."
